Unnamed: 0,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Theme
2846,005745,KR7005741004,크라운해태홀딩스우,KOSPI,,7450,2,-40,-0.53,7530,7530,7420,1370,10253990,4475408700,600726,STK,기타
2847,014825,KR7014821003,동원시스템즈우,KOSPI,,16540,1,200,1.22,16400,16700,16370,3808,63063390,4368395940,264111,STK,기타
2850,008355,KR7008351009,남선알미우,KOSPI,,13880,2,-300,-2.12,14000,14070,13820,5040,70432710,4273513200,307890,STK,기타
2851,014285,KR7014281000,금강공업우,KOSPI,,7060,2,-10,-0.14,7110,7110,6980,3035,21263920,4164517500,589875,STK,기타
2855,004545,KR7004541009,깨끗한나라우,KOSPI,,10880,2,-120,-1.09,10730,10960,10430,2213,23867760,3983820800,366160,STK,기타
2857,000227,KR7000222000,유유제약2우B,KOSPI,,10820,3,0,0.0,10860,10860,10820,109,1180910,3522559200,325560,STK,기타
2859,002785,KR7002781003,진흥기업우B,KOSPI,,3390,1,30,0.89,3425,3460,3385,850,2905675,2905969020,857218,STK,기타
2861,014915,KR7014911002,성문전자우,KOSPI,,4585,1,115,2.57,4490,4590,4470,712,3229545,2751000000,600000,STK,기타
2862,001525,KR7001521004,동양우,KOSPI,,4445,2,-15,-0.34,4460,4460,4410,130,577125,2745814295,617731,STK,기타
2863,004415,KR7004411005,서울식품우,KOSPI,,1186,2,-14,-1.17,1191,1205,1186,11565,13802228,2638257000,2224500,STK,기타
2865,011155,KR7011151008,CJ씨푸드1우,KOSPI,,13150,1,60,0.46,13570,13570,13150,347,4624090,2630000000,200000,STK,기타
2867,002787,KR7002782001,진흥기업2우B,KOSPI,,8080,1,10,0.12,8070,8080,7900,1123,8900770,2382048640,294808,STK,기타
2869,001527,KR7001522002,동양2우B,KOSPI,,7360,1,80,1.1,7310,7390,7310,836,6166300,2271067840,308569,STK,기타
40,086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,163700,1,8100,5.21,159700,164800,157100,2443999,394263195050,22226556082400,135776152,KSQ,중견기업부
43,247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,우량기업부,220500,1,10500,5.0,214000,220500,211000,962694,209036356250,21571610697000,97830434,KSQ,우량기업부
50,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,369000,2,-2500,-0.67,375000,375500,368000,231892,85802613000,19753988067000,53533843,KSQ,우량기업부
71,277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,601000,2,-7000,-1.15,616000,616000,593000,131585,78937362500,11659314658000,19399858,KSQ,기술성장기업부
72,000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,475500,2,-2000,-0.42,490500,502000,461000,246604,118213073000,11154027936000,23457472,KSQ,중견기업부
83,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,118500,1,1900,1.63,117400,118500,115700,618083,72417386750,9031104225000,76211850,KSQ,우량기업부
85,298380,KR7298380007,에이비엘바이오,KOSDAQ,기술성장기업부,155900,2,-4300,-2.68,161200,161200,154400,416481,65307667400,8728445481700,55987463,KSQ,기술성장기업부
86,950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),101700,2,-6200,-5.75,107900,108200,100000,462967,47369864900,8617656285000,84736050,KSQ,외국기업(소속부없음)
88,028300,KR7028300002,HLB,KOSDAQ,중견기업부,62400,2,-800,-1.27,63000,64500,62000,505216,31874755450,8307468249600,133132504,KSQ,중견기업부
100,141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,194100,2,-5900,-2.95,200500,202000,193000,317763,62121641900,7106066605800,36610338,KSQ,기술성장기업부
109,240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,123900,1,1500,1.23,123400,124100,121000,428034,52445821800,6081495333900,49083901,KSQ,우량기업부
112,039030,KR7039030002,이오테크닉스,KOSDAQ GLOBAL,우량기업부,483000,1,13000,2.77,468500,483000,468500,79664,37968402000,5950342650000,12319550,KSQ,우량기업부
113,087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,254500,2,-7000,-2.68,263500,263500,253000,135011,34420848750,5934265575000,23317350,KSQ,기술성장기업부
118,310210,KR7310210000,보로노이,KOSDAQ,기술성장기업부,308000,2,-34500,-10.07,342000,342500,306500,168216,53152151500,5667868668000,18402171,KSQ,기술성장기업부
121,036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,118900,4,27400,29.95,95900,118900,93400,10105879,1104362983250,5526605286900,46481121,KSQ,우량기업부
128,095340,KR7095340006,ISC,KOSDAQ GLOBAL,우량기업부,238000,1,8000,3.48,229000,238000,225500,273057,63424609000,5044899804000,21197058,KSQ,우량기업부
129,214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,92600,2,-6200,-6.28,99000,100000,92100,165935,15727941750,4974009000000,53715000,KSQ,벤처기업부
135,108490,KR7108490004,로보티즈,KOSDAQ,기술성장기업부,287000,1,1000,0.35,296000,300000,277000,321356,92495511500,4205332936000,14652728,KSQ,기술성장기업부
141,032820,KR7032820003,우리기술,KOSDAQ,벤처기업부,22550,2,-100,-0.44,22900,23400,22000,9815369,221389433550,3858221159100,171096282,KSQ,벤처기업부
144,403870,KR7403870009,HPSP,KOSDAQ GLOBAL,우량기업부,46600,1,900,1.97,45950,46600,45250,2263168,104244598050,3835180000000,82300000,KSQ,우량기업부
147,043260,KR7043260009,성호전자,KOSDAQ,우량기업부,52800,1,500,0.96,52500,53600,49800,817785,42010685525,3744725054400,70922823,KSQ,우량기업부
148,214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,57100,2,-300,-0.52,57500,58600,56500,193909,11127033750,3724956128900,65235659,KSQ,우량기업부
154,347850,KR7347850000,디앤디파마텍,KOSDAQ,기술성장기업부,79800,2,-2200,-2.68,83100,83100,77800,555485,44172401500,3495570930600,43804147,KSQ,기술성장기업부
155,263750,KR7263750002,펄어비스,KOSDAQ GLOBAL,우량기업부,54400,1,400,0.74,53700,55100,53300,617819,33461789550,3495083312000,64247855,KSQ,우량기업부
159,357780,KR7357780006,솔브레인,KOSDAQ GLOBAL,우량기업부,441000,1,7000,1.61,438000,445000,433000,32055,14026039500,3430347606000,7778566,KSQ,우량기업부
163,319400,KR7319400008,현대무벡스,KOSDAQ,우량기업부,30100,2,-850,-2.75,31400,31450,30000,2186998,66185502125,3352418773900,111376039,KSQ,우량기업부
164,226950,KR7226950004,올릭스,KOSDAQ,기술성장기업부,164600,2,-9400,-5.4,175800,176000,162500,298739,49547056950,3341475961800,20300583,KSQ,기술성장기업부
169,145020,KR7145020004,휴젤,KOSDAQ GLOBAL,우량기업부,261000,2,-10000,-3.69,272500,276500,255500,65709,17453266750,3211352613000,12304033,KSQ,우량기업부
170,214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,302500,2,-3500,-1.14,309500,309500,300500,54709,16582816000,3142868520000,10389648,KSQ,우량기업부
171,064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,280000,3,0,0.0,281000,282500,275500,69876,19419359500,3130236480000,11179416,KSQ,우량기업부
172,0009K0,KR70009K0001,에임드바이오,KOSDAQ,기술성장기업부,48150,2,-1700,-3.41,50700,50800,47600,258055,12493352050,3113916402150,64671161,KSQ,기술성장기업부
174,440110,KR7440110005,파두,KOSDAQ,기술성장기업부,60800,1,2000,3.4,58800,61100,58300,594106,35625518100,3044583529600,50075387,KSQ,기술성장기업부
176,083650,KR7083650002,비에이치아이,KOSDAQ,중견기업부,97800,2,-1000,-1.01,99800,100800,95800,452116,44135797850,3026359875000,30944375,KSQ,중견기업부
178,178320,KR7178320008,서진시스템,KOSDAQ,벤처기업부,50600,2,-1200,-2.32,53200,54200,49350,4765295,244869116600,2997565707400,59240429,KSQ,벤처기업부
179,257720,KR7257720003,실리콘투,KOSDAQ,우량기업부,48700,1,1550,3.29,47350,49200,47100,955235,46400422125,2979071919600,61171908,KSQ,우량기업부
181,222800,KR7222800005,심텍,KOSDAQ GLOBAL,우량기업부,79400,1,1100,1.4,80500,82400,77600,674571,53737886950,2964972109200,37342218,KSQ,우량기업부
182,084370,KR7084370006,유진테크,KOSDAQ,우량기업부,128400,2,-900,-0.7,130300,131000,126200,209188,26728053400,2942419792800,22916042,KSQ,우량기업부
187,237690,KR7237690003,에스티팜,KOSDAQ GLOBAL,우량기업부,135800,2,-6100,-4.3,143000,143000,135100,167497,22946713600,2829851596600,20838377,KSQ,우량기업부
188,005290,KR7005290002,동진쎄미켐,KOSDAQ,우량기업부,54700,1,900,1.67,54800,55200,53500,529886,28815682300,2812372821800,51414494,KSQ,우량기업부
193,140410,KR7140410002,메지온,KOSDAQ,투자주의환기종목(소속부없음),90000,2,-2700,-2.91,92700,93900,88700,153788,13863744950,2735295030000,30392167,KSQ,투자주의환기종목(소속부없음)
199,218410,KR7218410009,RFHIC,KOSDAQ,우량기업부,99500,2,-1300,-1.29,100000,101000,97000,370703,36536937150,2642067479000,26553442,KSQ,우량기업부
201,082920,KR7082920000,비츠로셀,KOSDAQ,우량기업부,57800,1,300,0.52,58100,59900,55900,578970,33307140610,2620621770600,45339477,KSQ,우량기업부
204,476830,KR7476830005,알지노믹스,KOSDAQ,기술성장기업부,186100,2,-15900,-7.87,202000,202000,184600,817246,154418291650,2593087996200,13933842,KSQ,기술성장기업부
205,058610,KR7058610007,에스피지,KOSDAQ,우량기업부,116800,1,300,0.26,119200,119200,114200,206351,23970176350,2590315648000,22177360,KSQ,우량기업부
209,068760,KR7068760008,셀트리온제약,KOSDAQ,우량기업부,57500,2,-300,-0.52,58600,58600,57400,59449,3431693050,2553134090000,44402332,KSQ,우량기업부
211,067310,KR7067310003,하나마이크론,KOSDAQ,중견기업부,38050,2,-650,-1.68,38800,39750,37300,2746551,104452592375,2528963799300,66464226,KSQ,중견기업부
213,100790,KR7100790005,미래에셋벤처투자,KOSDAQ,우량기업부,47350,1,1850,4.07,45750,50700,44350,8641309,410784373850,2515451419900,53124634,KSQ,우량기업부
216,010170,KR7010170009,대한광통신,KOSDAQ,중견기업부,15700,1,510,3.36,15380,15870,14020,35731255,530381489250,2441124862000,155485660,KSQ,중견기업부
219,319660,KR7319660007,피에스케이,KOSDAQ GLOBAL,우량기업부,83700,1,1600,1.95,82600,83800,82000,249812,20654639100,2424513961800,28966714,KSQ,우량기업부
220,031980,KR7031980006,피에스케이홀딩스,KOSDAQ,우량기업부,110900,2,-1400,-1.25,113800,114800,108700,202344,22365791700,2391269605500,21562395,KSQ,우량기업부
221,030530,KR7030530000,원익홀딩스,KOSDAQ,중견기업부,30850,2,-250,-0.8,31300,31700,30400,793733,24390977325,2382791713850,77237981,KSQ,중견기업부
225,078600,KR7078600004,대주전자재료,KOSDAQ,우량기업부,149400,1,19400,14.92,133900,153500,133600,979787,143068682900,2319901875000,15528125,KSQ,우량기업부
234,347700,KR7347700007,스피어,KOSDAQ,기술성장기업부,44250,1,250,0.57,44600,44600,42550,978042,42471235975,2216449224000,50089248,KSQ,기술성장기업부
235,098460,KR7098460009,고영,KOSDAQ,우량기업부,32000,1,250,0.79,32350,32750,31400,2667007,85574667975,2196952160000,68654755,KSQ,우량기업부
236,035900,KR7035900000,JYP Ent.,KOSDAQ GLOBAL,우량기업부,61700,2,-600,-0.96,63000,63000,61200,123276,7626186400,2192354756400,35532492,KSQ,우량기업부
239,101490,KR7101490001,에스앤에스텍,KOSDAQ,우량기업부,101800,2,-2500,-2.4,106000,106300,100900,226518,23093103000,2171890682200,21334879,KSQ,우량기업부
243,089030,KR7089030001,테크윙,KOSDAQ,중견기업부,57100,1,1700,3.07,55800,57500,55250,1050040,59321332400,2115763129500,37053645,KSQ,중견기업부
245,041510,KR7041510009,에스엠,KOSDAQ GLOBAL,우량기업부,92200,2,-800,-0.86,93800,94500,91600,78935,7285913700,2110890418000,22894690,KSQ,우량기업부
248,131970,KR7131970006,두산테스나,KOSDAQ GLOBAL,우량기업부,108000,2,-3800,-3.4,113100,113500,106700,252491,27416976500,2087341704000,19327238,KSQ,우량기업부
252,323280,KR7323280008,태성,KOSDAQ,중견기업부,66200,1,7000,11.82,60300,68000,59400,882178,56534948750,2021614276000,30537980,KSQ,중견기업부
253,039200,KR7039200001,오스코텍,KOSDAQ,벤처기업부,52600,2,-400,-0.75,53600,53600,52300,134421,7078237600,2012380057600,38258176,KSQ,벤처기업부
255,099320,KR7099320004,쎄트렉아이,KOSDAQ,우량기업부,178900,1,2500,1.42,178000,179200,172900,103447,18233094250,1959183634200,10951278,KSQ,우량기업부
259,140860,KR7140860008,파크시스템스,KOSDAQ GLOBAL,우량기업부,274500,1,7500,2.81,272000,283000,272000,45251,12524346000,1920829396500,6997557,KSQ,우량기업부
264,060370,KR7060370004,LS마린솔루션,KOSDAQ,우량기업부,34050,1,2000,6.24,34350,34450,32900,493144,16600984400,1778732978700,52238854,KSQ,우량기업부
265,038500,KR7038500005,삼표시멘트,KOSDAQ,우량기업부,16330,1,630,4.01,15920,16930,15800,5325858,87271313020,1762273276980,107916306,KSQ,우량기업부
266,131290,KR7131290009,티에스이,KOSDAQ,우량기업부,159100,1,2600,1.66,159400,166500,156200,100662,16305937550,1759873353900,11061429,KSQ,우량기업부
267,475830,KR7475830006,오름테라퓨틱,KOSDAQ,기술성장기업부,82400,2,-3600,-4.19,87100,87100,80900,201123,16544053250,1749547123200,21232368,KSQ,기술성장기업부
270,437730,KR7437730005,삼현,KOSDAQ,기술성장기업부,54400,1,3600,7.09,53200,54400,52400,294321,15727010750,1724891644800,31707567,KSQ,기술성장기업부
271,095610,KR7095610002,테스,KOSDAQ,우량기업부,88600,2,-1700,-1.88,88700,89300,85700,366308,32150391550,1715296000000,19360000,KSQ,우량기업부
273,290650,KR7290650001,엘앤씨바이오,KOSDAQ,우량기업부,68700,2,-2000,-2.83,71400,72100,67500,187928,12941950250,1706993228100,24847063,KSQ,우량기업부
274,232140,KR7232140004,와이씨,KOSDAQ,우량기업부,20600,1,100,0.49,20550,20800,20050,849726,17368192125,1690134210000,82045350,KSQ,우량기업부
277,065350,KR7065350001,신성델타테크,KOSDAQ,우량기업부,60000,1,1400,2.39,61000,62400,59800,167499,10216048150,1649036880000,27483948,KSQ,우량기업부
278,458870,KR7458870003,씨어스,KOSDAQ,기술성장기업부,43200,2,-1600,-3.57,44950,45600,42600,247402,10740338725,1644180768000,38059740,KSQ,기술성장기업부
279,281740,KR7281740001,레이크머티리얼즈,KOSDAQ,우량기업부,24650,1,1900,8.35,23500,25200,22850,4083925,99525616900,1620258008200,65730548,KSQ,우량기업부
280,085660,KR7085660009,차바이오텍,KOSDAQ,중견기업부,17390,2,-410,-2.3,17870,17900,17350,382197,6701098805,1616743917720,92969748,KSQ,중견기업부
281,080220,KR7080220007,제주반도체,KOSDAQ,우량기업부,46850,1,3850,8.95,43600,49550,43500,9694137,455961453925,1613646726050,34442833,KSQ,우량기업부
283,183300,KR7183300003,코미코,KOSDAQ GLOBAL,우량기업부,152500,2,-400,-0.26,161500,162200,151700,121235,18748115400,1595254310000,10460684,KSQ,우량기업부
286,003380,KR7003380003,하림지주,KOSDAQ GLOBAL,우량기업부,13850,1,100,0.73,13830,14070,13750,670694,9304583570,1551277850850,112005621,KSQ,우량기업부
288,417200,KR7417200003,LS머트리얼즈,KOSDAQ,중견기업부,22750,1,1450,6.81,21650,22950,20950,3210157,70876953625,1539097992250,67652659,KSQ,중견기업부
290,445680,KR7445680002,큐리옥스바이오시스템즈,KOSDAQ,기술성장기업부,87800,2,-1500,-1.68,89900,90700,86000,79590,6989252300,1503121337400,17119833,KSQ,기술성장기업부
293,027360,KR7027360007,아주IB투자,KOSDAQ,벤처기업부,12120,3,0,0.0,12150,12580,11730,9318315,113350706260,1468282320720,121145406,KSQ,벤처기업부
294,195940,KR7195940002,HK이노엔,KOSDAQ GLOBAL,우량기업부,51800,1,400,0.78,52200,52300,51500,97388,5047183350,1467488353800,28329891,KSQ,우량기업부
296,376900,KR7376900007,로킷헬스케어,KOSDAQ,기술성장기업부,92300,2,-7300,-7.33,95000,96900,90200,430215,40021027900,1452685609700,15738739,KSQ,기술성장기업부
297,491000,KR7491000006,리브스메드,KOSDAQ,기술성장기업부,58000,2,-2100,-3.49,60800,60900,57800,444386,26031601500,1447296678000,24953391,KSQ,기술성장기업부
298,137400,KR7137400008,피엔티,KOSDAQ GLOBAL,우량기업부,60900,1,6200,11.33,56500,61600,55300,935263,55106935500,1442765335200,23690728,KSQ,우량기업부
299,189300,KR7189300007,인텔리안테크,KOSDAQ,우량기업부,134200,2,-1700,-1.25,136000,137000,131000,137073,18397202200,1440972097400,10737497,KSQ,우량기업부
300,388210,KR7388210007,씨엠티엑스,KOSDAQ,벤처기업부,150600,2,-2700,-1.76,155500,155800,148000,121598,18244310150,1440479662800,9564938,KSQ,벤처기업부
304,115180,KR7115180002,큐리언트,KOSDAQ,벤처기업부,37950,2,-2950,-7.21,40250,40350,37950,203963,7845976600,1413352381650,37242487,KSQ,벤처기업부
305,127120,KR7127120004,제이에스링크,KOSDAQ,벤처기업부,40950,2,-2900,-6.61,43850,43850,40100,408969,16682645525,1412706490650,34498327,KSQ,벤처기업부
306,166090,KR7166090001,하나머티리얼즈,KOSDAQ GLOBAL,우량기업부,70300,2,-1200,-1.68,72700,73300,68900,192817,13457832200,1390370482200,19777674,KSQ,우량기업부
309,036830,KR7036830008,솔브레인홀딩스,KOSDAQ GLOBAL,우량기업부,67500,1,6500,10.66,63400,70500,63400,333676,22529599200,1384018717500,20503981,KSQ,우량기업부
312,397030,KR7397030008,에이프릴바이오,KOSDAQ,기술성장기업부,58700,2,-4300,-6.83,62200,62300,57200,228070,13460346000,1370212146200,23342626,KSQ,기술성장기업부
314,090710,KR7090710005,휴림로봇,KOSDAQ,중견기업부,11240,2,-50,-0.44,11390,11540,11120,3235855,36365389435,1342698894280,119457197,KSQ,중견기업부
317,089970,KR7089970008,브이엠,KOSDAQ,우량기업부,54600,2,-400,-0.73,56000,56200,53400,280618,15258446300,1332878547000,24411695,KSQ,우량기업부
318,007390,KR7007390008,네이처셀,KOSDAQ,중견기업부,20650,1,100,0.49,20950,21400,20600,224358,4683305575,1330583906400,64435056,KSQ,중견기업부
319,048410,KR7048410005,현대바이오,KOSDAQ,중견기업부,13730,2,-1180,-7.91,14970,14970,13610,3068104,43078759270,1325021503560,96505572,KSQ,중견기업부
320,213420,KR7213420003,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,52600,2,-1000,-1.87,54000,54300,51600,239279,12512686850,1306120015400,24831179,KSQ,우량기업부
321,096530,KR7096530001,씨젠,KOSDAQ,우량기업부,24900,2,-700,-2.73,25450,25700,24750,289616,7255696525,1300427250600,52225994,KSQ,우량기업부
322,032500,KR7032500001,케이엠더블유,KOSDAQ,중견기업부,30800,1,400,1.32,30900,31350,30000,408145,12470574850,1277953446000,41491995,KSQ,중견기업부
323,456160,KR7456160001,지투지바이오,KOSDAQ,기술성장기업부,77000,1,300,0.39,78000,78400,73800,318767,24145236500,1273992643000,16545359,KSQ,기술성장기업부
324,490470,KR7490470002,세미파이브,KOSDAQ,기술성장기업부,37600,2,-350,-0.92,38100,39350,36050,2049883,76908925325,1273090880000,33858800,KSQ,기술성장기업부
325,222080,KR7222080004,씨아이에스,KOSDAQ GLOBAL,우량기업부,16310,4,3760,29.96,12940,16310,12910,43758100,668168283545,1268594148640,77780144,KSQ,우량기업부
326,160190,KR7160190005,하이젠알앤엠,KOSDAQ,투자주의환기종목(소속부없음),41050,2,-300,-0.73,41450,42000,40550,80875,3324171800,1267952400000,30888000,KSQ,투자주의환기종목(소속부없음)
328,036540,KR7036540003,SFA반도체,KOSDAQ,우량기업부,7570,1,240,3.27,7390,7850,7390,6653631,50596621550,1244964493710,164460303,KSQ,우량기업부
329,466100,KR7466100005,클로봇,KOSDAQ,기술성장기업부,49400,1,850,1.75,50200,50300,49150,211500,10480535300,1234611666600,24992139,KSQ,기술성장기업부
335,035760,KR7035760008,CJ ENM,KOSDAQ GLOBAL,중견기업부,54900,2,-400,-0.72,55900,56000,54600,54980,3028094850,1203910554600,21929154,KSQ,중견기업부
336,420770,KR7420770000,기가비스,KOSDAQ,벤처기업부,94400,1,6400,7.27,88600,94900,87400,228288,20942933700,1196591555200,12675758,KSQ,벤처기업부
337,171090,KR7171090004,선익시스템,KOSDAQ,중견기업부,118000,1,17100,16.95,104300,124000,103900,913595,105364156250,1192109868000,10102626,KSQ,중견기업부
339,388720,KR7388720005,유일로보틱스,KOSDAQ,벤처기업부,99300,1,2800,2.9,98400,101300,97100,56982,5666127200,1169887558500,11781345,KSQ,벤처기업부
